job_id,title,company,requirements,preferred,division,category,filtered_division,requirements_preferred
1823,"정보시스템 (서버,네트워크,보안,OA) 엔지니어 모집(서울,경기,대전,경남)",㈜델타시스템,,,기술직,"시스템운영, 네트워크관리, 서버구축, 유지보수","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 클라우드 엔지니어",
1824,네트워크 구축 및 유지보수 엔지니어팀 신입[대전본사],㈜와이넷,초대졸이상,"운전가능자, 차량소지자, 인근거주자, 공학계열, 네트워크, Cisco, CCNA, CCNP, Juniper, 정보처리기사, 정보처리산업기사",네트워크 구축 및 유지보수 엔지니어팀,"네트웍구축, 시스템운영, 네트워크관리, 서버구축","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 클라우드 엔지니어","초대졸이상, 운전가능자, 차량소지자, 인근거주자, 공학계열, 네트워크, Cisco, CCNA, CCNP, Juniper, 정보처리기사, 정보처리산업기사"
1825,네트워크/서버/GPU 기술 엔지니어,㈜메이머스트,초대졸이상,"영어, 운전가능자",네트워크/서버/GPU 기술 엔지니어,"스토리지, 쿠버네티스(Kubernetes), 엔비디아(NVIDIA), 서버 구축, NETSCALER, 네트워크 엔지니어, 하드웨어/소프트웨어, 인피니밴드(InfiniBand), 시스코(Cisco), 하드웨어, 우분투(Ubuntu), 무선랜(WIFI), 서버구축, 컴퓨터, GPU, 유지보수, 이더넷(Ethernet), 레드햇(Redhat), 도커(Docker)","시스템 엔지니어, 네트워크 엔지니어","초대졸이상, 영어, 운전가능자"
1840,삼성반도체(동탄DS큐브) OA/LAN 유지보수 채용,중앙하이텔㈜,고졸이상,컴퓨터활용능력,OA유지보수 업무,"유지보수, 컴퓨터, 유지보수",,"고졸이상, 컴퓨터활용능력"
1842,"[평택] 네트워크 운영 엔지니어(신입, 경력) 정규직 채용",㈜위넷시스템,"학력무관, 커뮤니케이션, 네트워크",네트워크,네트워크 운영 초급/중급 엔지니어,"네트웍구축, 네트워크관리, 시스템운영","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 클라우드 엔지니어","학력무관, 커뮤니케이션, 네트워크"
1844,모의해킹 신입 및 경력직 채용 공고,㈜에프원시큐리티,대졸이상,"컴퓨터 공학, 모의해킹, 시스템 해킹, BoB, AI",모의해킹,"보안컨설팅, 보안소프트웨어, 해킹, 네트워크관리, IT개발, 정보보안, 보안컨설팅, 정보보안","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어","대졸이상, 컴퓨터 공학, 모의해킹, 시스템 해킹, BoB, AI"
1846,상시채용(신입) - 보안관제,㈜윈스테크넷,"대졸이상, 교대근무, 네트워크, 정보보안","지방근무, 정보보호",보안관제,"솔루션영업, 방화벽, 테스터, 시스템운영, 네트워크관리, 보안관제, 보안솔루션 개발, 정보보안, 품질보증, 클라우드영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어, QA","대졸이상, 교대근무, 네트워크, 정보보안, 지방근무, 정보보호"
1847,상시채용(신입) - 해외영업,㈜윈스테크넷,"대졸이상, 일본어, 문서작성","문서작성, 정보보안, 네트워크, OA, MS Office",해외영업,"솔루션영업, 방화벽, 테스터, 시스템운영, 네트워크관리, 보안관제, 보안솔루션 개발, 정보보안, 품질보증, 클라우드영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어, QA","대졸이상, 일본어, 문서작성, 정보보안, 네트워크, OA, MS Office"
1848,상시채용(신입) - 클라우드 영업,㈜윈스테크넷,"문서작성, Cloud 서비스","OA, MS Office, 클라우드",클라우드 영업,"솔루션영업, 방화벽, 테스터, 시스템운영, 네트워크관리, 보안관제, 보안솔루션 개발, 정보보안, 품질보증, 클라우드영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어, QA","문서작성, Cloud 서비스, OA, MS Office, 클라우드"
1849,상시채용(신입) - 보안솔루션 영업,㈜윈스테크넷,커뮤니케이션,"OA, MS Office",보안솔루션 영업,"솔루션영업, 방화벽, 테스터, 시스템운영, 네트워크관리, 보안관제, 보안솔루션 개발, 정보보안, 품질보증, 클라우드영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어, QA","커뮤니케이션, OA, MS Office"
1850,상시채용(신입) - 품질보증,㈜윈스테크넷,"OS, 네트워크, 소프트웨어","보안, 네트워크, CCNA, Linux",품질보증(QA),"솔루션영업, 방화벽, 테스터, 시스템운영, 네트워크관리, 보안관제, 보안솔루션 개발, 정보보안, 품질보증, 클라우드영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어, QA","OS, 네트워크, 소프트웨어, 보안, CCNA, Linux"
1851,상시채용(신입) - Linux 기반 OS 개발,㈜윈스테크넷,"대졸이상, C, C++, Python, Shell Script, Linux, 네트워크","커널, 드라이버, 임베디드",Linux 기반 OS 개발,"솔루션영업, 방화벽, 테스터, 시스템운영, 네트워크관리, 보안관제, 보안솔루션 개발, 정보보안, 품질보증, 클라우드영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어, QA","대졸이상, C, C++, Python, Shell Script, Linux, 네트워크, 커널, 드라이버, 임베디드"
1852,상시채용(신입) - 보안 솔루션 개발,㈜윈스테크넷,"C, C++, Python, Shell Script, 네트워크, 방화벽","Linux, 서버, MongoDB, MariaDB, PostgreSQL",보안 솔루션 개발,"솔루션영업, 방화벽, 테스터, 시스템운영, 네트워크관리, 보안관제, 보안솔루션 개발, 정보보안, 품질보증, 클라우드영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어, QA","C, C++, Python, Shell Script, 네트워크, 방화벽, Linux, 서버, MongoDB, MariaDB, PostgreSQL"
1853,상시채용(경력) - 클라우드 MSP,㈜윈스테크넷,"Linux, DB, Network, 클라우드","클라우드, 보안, 시스템",클라우드 MSP,"솔루션영업, 해외영업, 품질보증(QA), 시스템구축, 방화벽, 신사업기획, 기술영업, 시스템운영, 네트워크관리, 보안관제, 인사기획, 인사관리, 전략기획, 정보보안, 전략 컨설팅, 클라우드 영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어","Linux, DB, Network, 클라우드, 보안, 시스템"
1854,상시채용(경력) - 기술 엔지니어,㈜윈스테크넷,"초대졸이상, 커뮤니케이션, 컴퓨터, 정보보안","경력 1년 이상, 영어, 일본어, 네트워크, 정보보안",기술 엔지니어,"솔루션영업, 해외영업, 품질보증(QA), 시스템구축, 방화벽, 신사업기획, 기술영업, 시스템운영, 네트워크관리, 보안관제, 인사기획, 인사관리, 전략기획, 정보보안, 전략 컨설팅, 클라우드 영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어","초대졸이상, 커뮤니케이션, 컴퓨터, 정보보안, 경력 1년 이상, 영어, 일본어, 네트워크"
1855,상시채용(경력) - 클라우드 영업,㈜윈스테크넷,"문서작성, Cloud 서비스, IDC","OA, MS Office, 클라우드",클라우드 영업,"솔루션영업, 해외영업, 품질보증(QA), 시스템구축, 방화벽, 신사업기획, 기술영업, 시스템운영, 네트워크관리, 보안관제, 인사기획, 인사관리, 전략기획, 정보보안, 전략 컨설팅, 클라우드 영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어","문서작성, Cloud 서비스, IDC, OA, MS Office, 클라우드"
1856,상시채용(경력) - 보안솔루션/보안서비스 영업,㈜윈스테크넷,"초대졸이상, 커뮤니케이션, 정보보안, 분석","OA, MS Office",보안솔루션/보안서비스 영업,"솔루션영업, 해외영업, 품질보증(QA), 시스템구축, 방화벽, 신사업기획, 기술영업, 시스템운영, 네트워크관리, 보안관제, 인사기획, 인사관리, 전략기획, 정보보안, 전략 컨설팅, 클라우드 영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어","초대졸이상, 커뮤니케이션, 정보보안, 분석, OA, MS Office"
1857,상시채용(경력) - Linux 기반 OS 개발,㈜윈스테크넷,"초대졸이상, C, C++, Python, Shell Script, Linux, 네트워크","커널, 드라이버, 임베디드",Linux 기반 OS 개발,"솔루션영업, 해외영업, 품질보증(QA), 시스템구축, 방화벽, 신사업기획, 기술영업, 시스템운영, 네트워크관리, 보안관제, 인사기획, 인사관리, 전략기획, 정보보안, 전략 컨설팅, 클라우드 영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어","초대졸이상, C, C++, Python, Shell Script, Linux, 네트워크, 커널, 드라이버, 임베디드"
1858,상시채용(경력) - 보안솔루션 개발,㈜윈스테크넷,"초대졸이상, C, C++, Python, Shell Script, 네트워크, 방화벽","Linux, 서버, MongoDB, MariaDB, PostgreSQL, NoSQL, DB, 네트워크 보안제품, IPS, 방화벽, VPN",보안솔루션 개발,"솔루션영업, 해외영업, 품질보증(QA), 시스템구축, 방화벽, 신사업기획, 기술영업, 시스템운영, 네트워크관리, 보안관제, 인사기획, 인사관리, 전략기획, 정보보안, 전략 컨설팅, 클라우드 영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어","초대졸이상, C, C++, Python, Shell Script, 네트워크, 방화벽, Linux, 서버, MongoDB, MariaDB, PostgreSQL, NoSQL, DB, 네트워크 보안제품, IPS, VPN"
1859,상시채용(신입),㈜윈스테크넷,"C, C++, Python, Shell Script, 네트워크, 방화벽","Linux, 서버, MongoDB, MariaDB, PostgreSQL",보안 솔루션 개발,"품질보증, 보안솔루션 개발, 클라우드영업, 네트워크관리, 시스템운영, 네트워크관리, 방화벽, 보안관제, 정보보안, 테스터, 기술지원, 솔루션영업","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어, QA","C, C++, Python, Shell Script, 네트워크, 방화벽, Linux, 서버, MongoDB, MariaDB, PostgreSQL"
1866,상시채용(경력),㈜윈스테크넷,"C, C++, Python, Shell Script, 네트워크, 방화벽","Linux, 서버, MongoDB, MariaDB, PostgreSQL, NoSQL, DB, 네트워크 보안제품, IPS, 방화벽, VPN",보안솔루션 개발,"솔루션영업, 해외영업, 품질보증(QA), 시스템구축, 방화벽, 신사업기획, 기술영업, 시스템운영, 네트워크관리, 보안관제, 인사기획, 인사관리, 전략기획, 정보보안, 전략 컨설팅, 클라우드 영업, 기술지원, 네트워크관리","시스템 엔지니어, 네트워크 엔지니어, 보안 엔지니어, 소프트웨어 개발자, 클라우드 엔지니어","C, C++, Python, Shell Script, 네트워크, 방화벽, Linux, 서버, MongoDB, MariaDB, PostgreSQL, NoSQL, DB, 네트워크 보안제품, IPS, VPN"
1880,통합배선 PM,㈜라피치,"초대졸이상, 커뮤니케이션, 컴퓨터활용능력, 운전가능자, 자동차","문서작성, 정보통신, 통신","정보통신 공사 현장 시공관리, 설계, 견적 업무 보조 / 데이터센터 및 기업(상업용 빌딩) 네트워크 케이블링 구축 프로젝트 / 유지보수 수행",,,"초대졸이상, 커뮤니케이션, 컴퓨터활용능력, 운전가능자, 자동차, 문서작성, 정보통신, 통신"
1881,초급 네트워크 엔지니어,㈜라피치,"초대졸이상, 정보통신, 컴퓨터공학, 네트워크, TCP, IP, CCNA, CCNP","초대졸이상, 정보통신, 컴퓨터공학, 네트워크, TCP, IP, CCNA, CCNP",네트워크 구축 및 유지 보수,,,"초대졸이상, 정보통신, 컴퓨터공학, 네트워크, TCP, IP, CCNA, CCNP"
1887,산업기계/롤투롤 장비 설계ㆍ생산운영ㆍ조립 채용,㈜에쓰에이치엠,"기계, CAD","기계, 데이터",기술설계팀,"메카트로닉스, 상품입출고, 데이터관리, 기구설계, CAM, 캐드원, 기술지원, 재고관리, 3D설계, 구매계약, 설치, 자동제어, 로봇설계, 자동화라인, 금형설계, 전기설계, 플랜트, 자재구매, 제어·설계, 외자구매, 자재구매, 제품개발, CAM, 2D설계, 품질테스트, 외자구매, 회로설계, 생산기술, 유지보수, 철강, 공정개발, 기계조작, 로봇설계, 금속, ERP운용","DBA, 하드웨어 개발자","기계, CAD, 데이터"
1890,[전문연구요원] DB엔진 연구 및 개발 (신규/전직 지원 가능),㈜티맥스티베로,"석사이상, 컴퓨터, C, C++","보훈대상자, 장애인, DBMS, Unix, Linux, 시스템, SQL, 클라우드",DBMS Engine 전문연구요원,"BigData, OLAP개발자, 데이터관리, DataWarehouse, 솔루션, DBMS, 시스템분석, SI개발, OLAP, 데이터마이닝, 아키텍처, 시스템설계, 소프트웨어개발, 데이터파이프라인, DB튜닝","백엔드 개발자, 앱 개발자, 시스템 엔지니어, DBA, 데이터 엔지니어, 소프트웨어 개발자, 하드웨어 개발자","석사이상, 컴퓨터, C, C++, 보훈대상자, 장애인, DBMS, Unix, Linux, 시스템, SQL, 클라우드"
1891,[전문연구요원] DBaaS Backend 연구 및 개발 (신규/전직 지원 가능),㈜티맥스티베로,"석사이상, 컴퓨터, Java, Spring Boot, RDBMS, Linux, 시스템","보훈대상자, 장애인, DB, 클라우드, AWS, Azure, Docker, 컨테이너, IaC, Terraform, 시스템, 백엔드",전문연구요원 DBaaS Backend 연구개발,"BigData, OLAP개발자, 데이터관리, DataWarehouse, 솔루션, DBMS, 시스템분석, SI개발, OLAP, 데이터마이닝, 아키텍처, 시스템설계, 소프트웨어개발, 데이터파이프라인, DB튜닝","백엔드 개발자, 앱 개발자, 시스템 엔지니어, DBA, 데이터 엔지니어, 소프트웨어 개발자, 하드웨어 개발자","석사이상, 컴퓨터, Java, Spring Boot, RDBMS, Linux, 시스템, 보훈대상자, 장애인, DB, 클라우드, AWS, Azure, Docker, 컨테이너, IaC, Terraform, 백엔드"
