job_id,company,position,requirements,preferred
363529,솔탑,응용 소프트웨어 개발 3,"• 경력: 신입/경력
• 학력: 학사 이상
• 필수 제출자료: 자신의 경험을 표현할 수 있는 포트폴리오/소스 등
• 객체지향 언어 학습 경험자
• 의사소통 시 타인에 대한 존중을 가지고 계신 분
• 자기 주도적으로 성장을 위해 지속적으로 고민하시는 분","• 컴퓨터공학이나 그와 유사한 학과 전공자
• 소프트웨어 개발 관련 전공자
• WPF 및 Winform 관련 C# 언어 개발 경험 보유자
• Unity3D 관련 C# 언어 개발 경험 보유자
• JAVA 언어 관련 개발 경험 보유자
• 정보처리기사 자격증 소지자
• 객체지향 패러다임 및 MVM 패턴에 대한 지식 보유자
• 테스트 케이스 코드 설계 및 작성 경험 보유자
• 소프트웨어 문서 및 UML 다이어그램 작성 경험 보유자
• SVN, GIT 등 분산 버전 관리 시스템 사용 경험 보유자
• 데이터베이스 쿼리 가능자
• 더 나은 코드 품질에 대해 지속적으로 고민하고 최신 기술에 관심이 있으신 분"
363524,솔탑,응용 소프트웨어 개발 2,"• 경력: 신입/경력
• 학력: 이공계 (전문)학사 이상(천문우주공학, 항공우주공학)
• 궤도 분석 툴(GMAT, FreeFlyer, STK 등) 등 활용 가능자
• 병역필 또는 면제자(성별 무관)
• 해외여행 및 건강상 결격사유가 없는 자","• 소프트웨어 프로그래밍 가능자(윈도우/리눅스 환경에서 C/C++/C#, 파이썬, 포트란 등)"
363523,솔탑,응용 소프트웨어 개발 1,"[공통]
• 병역필 또는 면제자(성별 무관)
• 해외여행 및 건강상 결격사유가 없는 자
• 필수 제출자료: 자신의 경험을 표현할 수 있는 포트폴리오 등

[신입] S/W 개발 관련 학과 전공자(2025년 2월 졸업 예정자 포함)
[경력].Net 계열 윈도우 응용프로그램 개발 경력 3년 이상","• C++계열 리눅스 개발 경험 보유자
• WPF 관련 C# 개발 경험 보유자
• 소프트웨어 문서 및 UML 다이어그램 작성 경험자
• 소스 형상관리도구(Git, SVN 등) 경험자
• 객체지향 패러다임 및 MVN 패턴에 대한 지식 보유자
• DB Programming 경험자
• Network Programming 경험자"
363527,널리소프트,스크래핑 전문가,"• 은행, 카드사 스크래핑 개발 경험 (필수 자격요건, 연차무관)","• 은행, 카드사 스크래핑 개발 경험 (필수 자격요건)
• 기타 우대사항 없음"
363084,인티그레이션(메디스트림),[인턴] [AX] 백엔드 개발자,"• 프롬프트 엔지니어링, 에이전트 하네스(Claude Code, Codex 등) 구성 등 LLM-driven 개발 경험 혹은 해당 분야에 대해 아주 높은 수준의 학습 의지
• HTML / CSS / JavaScript 기본 개념을 이해하고, 웹페이지를 직접 만들어 보신 분
• React 또는 Vue 중 하나로 작은 프로젝트(개인/팀/과제 포함)를 만들어 보신 분
• Git 등 협업 도구 사용 경험이 있거나, 학습 의지가 높은 분
• 능숙한 커뮤니케이션 및 문서 작성
• 협업도구 (Jira, Confluence, Slack) 사용 경험
• 능숙한 커뮤니케이션 및 문서 작성","• Claude Code, Codex, Cursor 등 AI 코딩 도구를 사용하는 것이 진심으로 즐겁다고 생각하는 분
• 의료/핀테크/SaaS/B2B 도메인 프로덕트에 대한 관심
• 컴퓨터 과학 기본 지식(자료구조/네트워크/웹 기본 개념 등)을 보유하신 분
•  TypeScript / 차트 라이브러리 를 사용해 본 경험 (개인 프로젝트/과제 포함)
• LLM 기반 프로덕트의 UI(스트리밍, 인용/근거 표시, 에이전트 워크플로우)를 직접 만들어 본 경험

■ 팀 적응을 잘하신 분들의 공통점
팀에서 문제를 잘 해결하고 계신 분들과 인터뷰를 통해 정리한 특징입니다.
• 안 되는 이유를 찾기보다, 되게 하는 방법을 고민하는 태도
• 스스로 문제 정의를 하고, 불확실성을 줄이기 위해 가설과 실험을 반복하는 스타일
• 관계를 해치지 않고 문제 해결을 목적으로 하는 대화 방식
• 생소한 분야의 서비스에 도전하고자 하는 의지와 빠른 학습 능력"
363152,인티그레이션(메디스트림),[인턴] [AX] Product Engineer,"• 숙련도와 결과물의 밀도만 봅니다.
• AI 코딩 도구(Claude Code, Codex, Cursor, 등) 를 활용해 혼자서 프로덕트를 처음부터 끝까지 만들어 출시해 본 경험 (개인 토이/사이드 프로젝트/해커톤/창업 무관, 다다익선)
• LLM API(OpenAI, Anthropic 등) 를 사용해 본 경험과, 프롬프트 엔지니어링·에이전트 하네스(Claude Code, Codex 등) 구성 경험
• FE 와 BE 중 어느 한쪽이 더 능숙하더라도, 반대편도 막힘 없이 끝까지 구현해 본 경험
• FE: React 또는 Vue + TypeScript 로 SPA 직접 구현
• BE: Node.js + RDBMS 로 백엔드 API 직접 구현","• AI 코딩 도구(Claude Code, Codex, Cursor, 등) 를 활용하는 것이 진심으로 즐거우신 분
• 본인의 작업 속도를 끌어올리기 위해 AI 도구·자동화 스크립트·커스텀 하네스를 직접 만들어 본 경험
• 의료/핀테크/SaaS/B2B 도메인 프로덕트에 대한 관심"
363447,인터엑스,IT 인프라 및 보안 운영 담당자,"• 신입 또는 관련 경력 1~3년
• IT/보안 관련 전공 또는 교육 이수 경험이 있으신 분
• 반복적인 운영 업무를 체계화하고 자동화하는 것에 관심이 있으신 분
• Jira, Google Workspace 등 협업툴의 운영 방식에 대한 이해가 있으신 분
• 다양한 유형의 자산과 데이터를 꼼꼼하게 정리·관리하는 것을 선호하시는 분
• 복잡한 요구 사항을 논리적으로 구조화하고 문서화할 수 있는 역량을 보유하신 분
• 새로운 IT 기술 및 업무 효율화 도구(SaaS)를 적극적으로 학습하고 적용할 수 있는 분
• Linux/Windows OS에 대한 기본적인 이해를 보유하신 분
• TCP/IP, DNS 등 기본적인 네트워크 개념에 대한 이해가 있으신 분
• Python, Bash 등 간단한 스크립트를 활용한 자동화 경험 또는 관심이 있으신 분","• IT 관련 전공 또는 IT 인프라/보안 운영 관련 기본 지식을 보유하신 분
• 업무 자동화 툴 및 스크립트 활용 경험이 있으신 분
• 자산 관리 또는 시스템 온보딩 프로세스를 구축·운영해 본 경험이 있으신 분
• 스타트업 환경에서 업무 환경 개선을 주도해 본 경험이 있으신 분
• AWS, GCP 등 클라우드 환경 사용 경험이 있으신 분 (개인 프로젝트 포함)
• Git 등 협업 기반 개발 환경 사용 경험이 있으신 분
• IT Helpdesk 또는 사용자 지원 경험이 있으신 분"
343343,알세미,시뮬레이션/수치해석 엔지니어,"•  물리 시뮬레이션 및 수치 해석 방법론에 대한 이해
•  C/C++ 기반의 탄탄한 프로그래밍 역량
•  물리적 지배방정식부터 수치 해석, 시뮬레이션 구현까지 이어지는 파이프라인에 대한 이해
•  복잡한 기술적 문제를 분석하고 해결할 수 있는 문제 해결 능력
•  연구자 및 개발자와 원활히 협업할 수 있는 커뮤니케이션 능력
•  전자공학, 컴퓨터공학, 물리학, 응용수학, 계산과학 등 관련 분야 석사 이상 또는 이에 준하는 실무 경험","•  AI/ML 모델에 대한 이해 또는 실제 적용 경험
•  FDM/FEM 등 미분방적식 이산화 기법과 선형대수학에 대한 깊은 이해
•  CUDA 등을 이용한 병렬처리 가속 및 계산 최적화 경험 보유
•  수치 해석, 시뮬레이션 안정성, 수렴성 문제를 실제로 해결해본 경험
•  SPICE 회로 시뮬레이션 툴, 소자 모델링 또는 TCAD 관련 경험
•  새로운 기술을 빠르게 학습하고 실제 문제 해결에 적용하는 태도"
356128,알세미,3D 그래픽스 엔지니어,"•  3D 그래픽스 프로그래밍 경험 (OpenGL, Vulkan, WebGL, WebGPU)
•  React 및 TypeScript 클라이언트 개발 역량
•  3D 렌더링 엔진 사용 경험 (Babylon.js, Three.js 또는 유사 엔진)
•  3D Geometry에 대한 이해C++ 또는 Rust 경험 (네이티브 라이브러리 및 FFI 연동)
•  GPU/컴퓨팅 개념에 대한 이해","•  CUDA 또는 NVIDIA Warp 경험
•  Level-set, Signed Distance Function (SDF), Marching Cubes에 대한 이해
•  CSG (Constructive Solid Geometry) 또는 JSCAD 경험
•  VTK, OpenVDB, NanoVDB 관련 지식
•  Tauri 또는 Electron 데스크톱 앱 프레임워크 경험
•  반도체 제조 또는 CAE 시뮬레이션 분야 배경
•  Omniverse, OpenUSD, KIT-CAE 경험"
356146,알세미,Software Engineer,"•  React 및 TypeScript 높은 숙련도 ( 단순 사용이 아닌 패턴, 성능 최적 화, 컴포넌트 아키텍처에 대한 깊은 이해)
•  뛰어난 CSS 역량 (레이아웃, 애니메이션, 반응형 디자인, 디자인 시스템 없이도 완성도 높은 UI를 만들 수 있는 능력)
•  복잡하고 상태가 많은 애플리케이션 개발 경험 (단순 CRUD가 아닌)
•  상태 관리 경험 (Redux 또는 유사)
•  백엔드 개념에 대한 이해 ( REST API, 데이터베이스, 서버 아키텍처)
•  자기주도적이고 능동적 (스펙을 기다리지 않고 직접 솔루션을 제안)
•  풀스택에 대한 관심 — UI/UX 사고, 프론트엔드, 백엔드, 인프라 전반
•  뛰어난 구두 및 서면 커뮤니케이션 능력 새로운 기술 습득 및 도입에 적극적인 태도","•  Tauri 또는 Electron 데스크톱 앱 개발 경험백엔드/클라우드 개발에 대한 관심 (FastAPI, Docker, GCP, PostgreSQL)
•  실시간 시스템 경험 (Socket.IO , WebSocket)
•  과학/엔지니어링 데이터 시각화 경험 (Plotly, D3.js, Babylon.js)
•  Rust 경험 (Tauri 백엔드)
•  디자인 시스템, 접근성, UX 리서치 배경"
322967,모빌테크,센서 캘리브레이션 엔지니어 [Camera / LiDAR],"ㆍ신입 또는 경력 2년 이상
ㆍ대학교졸업(4년)이상 
ㆍUbuntu 환경에서의 개발 능숙자
ㆍC++, Python, OpenCV을 활용한 알고리즘 구현 경험
ㆍGit 등 협업 도구 사용 경험
ㆍ카메라 또는 라이다 시스템 융합 경험자","ㆍ센서 시스템 Integration 경험자 
ㆍ다중 센서 캘리브레이션 프로젝트 수행경험
ㆍ다양한 센서시스템, 센서 캘리브레이션 활용 경험자"
363373,제너러티브랩,개발자,졸업 & 스펙 필요 없습니다.,
363371,제너러티브랩,AI 엔지니어,졸업 & 스펙 필요 없습니다.,
363281,에이아이웍스,시험 성적서 작성 및 품질 평가 담당자,"• 문서 작성 역량: 시험 과정에서 생산되는 데이터 및 증적자료를 누락이나 오류 없이 기록 및 수집하고, 해당 자료 및 과정을 논리적이고 객관적인 문장으로 사실 관계를 명확히 기술할 수 있는 분 

• 기본 오피스 활용 능력: MS Office(Excel, Word)를 활용한 문서 작성 및 데이터 정리에 능숙한 분 

• 표준 검토: 관련 산업의 표준 규격이나 인증 절차를 빠르게 학습하고 적용하고자 하는 의지가 있는 분 

• 도메인 지식: SW, AI모델, AI학습데이터 전체 또는 각 분야에 대한 기초지식을 갖추신 분(AI 및 LLM 활용 능력, 작성된 코드에 대한 이해 능력)","• 자격증 보유자 : ISTQB Foundation Level 이상 자격 보유자 

• 전문 교육 수료자: 

1) TTA 주관 데이터 품질 인증 실무, SW 품질 및 테스팅, AI 기반 품질 모델 등 전문 과정 이수자 

2) SW 테스터 양성과정 등 관련 직업 훈련 수료자 

• 관련 경험: AI 데이터 구축, 인공지능 개발 보조, SW 시험 분야 인턴 또는 실무 경험자 / 시험 성적서 작성 경험자  

• 인공지능, 소프트웨어 개발 또는 시험 분야에 대한 기본 지식이 있는 분 

• 품질 관리(QC/QA) 또는 시험/인증 기관에서의 인턴/업무 경험이 있는 분

• ISO 관련 인증이나 표준 규격에 대한 기초적인 이해도가 있는 분

• 기술적인 내용을 영어로 작성하거나 읽는 데 거부감이 없는 분 (어학 성적 보유자)

＜＜이런 분을 찾습니다＞＞

• ""이 정도면 됐지""라는 생각보다 원칙과 절차를 준수하는 것을 중요하게 생각하시는 분 

• 구조화된 문서 작성 업무에서도 효율적인 방식을 고민하고 책임감을 느끼시는 분 

• 팀원 및 고객사와 원활하게 소통하며 업무 마감 기한을 엄수하시는 분"
340788,에이머슬리,Applied Data Scientist (Field / Enterprise),"# ** 자격 요건**

• 기계, 전기전자, 수학, 통계, 산업공학, 컴퓨터공학 등 관련 전공 
• 시계열 데이터 기반 분석 및 모델링 경험, 최적화 또는 제어 문제에 대한 기본적인 이해
• 완전히 정형화되지 않은 산업 문제를 빠르게 파악하고, 데이터 관점에서 구조화해본 경험
• 고객, 현장 엔지니어, 내부 개발자 등 **다양한 이해관계자와 기술적으로 소통하며 문제를 풀어본 경험**
• 분석·모델링 결과를 실제 운영 환경에 적용하고, 현장에서 발생하는 이슈를 조정·개선해본 경험
• AI/데이터 기반 서비스를 **개발 이후 단계(적용, 운영, 개선)**까지 경험했거나, 이에 대한 이해와 관심

# ** 태도 요건**

• 복잡하고 정답이 없는 문제를 끈기 있게 끝까지 풀어내는 분
• 유행하는 기술보다 문제의 본질과 구조를 깊이 이해하려는 분
• 고객·현장과의 소통을 통해 문제를 발견하고 해결하는 과정을 즐기는 분
• 반복(iteration)과 개선 과정을 자연스럽게 받아들이고 성장의 기회로 삼는 분","# ** 우대 사항**

- **반도체 또는 유사 제조 산업 도메인 경험**
- 삼성전자, SK하이닉스 등에서의 직접적인 제조/공정 경험
- 새로운 산업 도메인을 빠르게 학습하고 성과를 낸 경험
- 어학 능력 우수자(일본어 또는 영어 비즈니스 회화 가능)"
363180,범 데이터 소프트,AI 활용한 풀스택 개발자,"• 컴퓨터 공학 관련 전공자 또는 그에 준하는 지식 보유
• 프로그래밍 언어에 대한 기본적인 이해
• 문제를 스스로 해결할 수 있는 능력","• AI 관련 프로젝트 경험
• 방법을 찾는 강한 의지
• 풀스택 개발 경험
• 팀 협업 경험"
340128,레브잇,[인턴] Product Engineer (AI & Data),"• Business First의 사고를 하는 엔지니어가 필요합니다. 기술적 완성도뿐 아니라 실제 고객과 비즈니스에 미치는 영향을 비판적으로 사고할 수 있어야 합니다.
• 뛰어난 학습력과 문제 해결 능력이 필요합니다. 새로운 도메인과 기술을 빠르게 학습하고 적용할 수 있으며, 수학적이고 논리적인 사고를 바탕으로 복잡한 문제를 해결할 수 있는 분이어야 합니다.
• LLM 관련 개발 경험이 있으신 분이 필요합니다. LLM 관련 라이브러리를 활용한 서비스 개발 및 파이프라인 구축 경험, Prompt engineering, LLM 성능 개선 경험이 있으신 분이면 좋습니다.
• 협업과 주도성을 갖춘 분이 필요합니다. 주도적으로 의견을 나누고, 협업 속에서 문제 해결을 이끌어가는 팀 플레이어여야 하며, 빠른 실행/실험 문화를 즐기시는 분이면 더욱 좋습니다.
• 제품 개발 역량이 있는 분이 필요합니다. Full Stack 개발 역량이 있으면 좋지만, 앱/웹 개발 경험이 없더라도 빠르게 학습하고 적용할 수 있다면 환영합니다.","• 초기 스타트업에서 제너럴리스트로 핵심 제품 개발을 주도해본 경험이 있으신 분을 선호합니다.
• AI 제품의 실험을 직접 설계하고 주도해본 경험이 있으신 분을 선호합니다.
• 아래 두 가지 중 하나라도 해당되면 우대하며, 해당사항이 없더라도 기본 역량이 뛰어나다면 충분히 환영합니다.
 - 데이터 엔지니어링 전문성: 데이터 파이프라인 구축 경험, 특히 커머스 데이터를 다뤄본 경험이 있으신 분
 - 통계/ML 전문성: 통계적 분석이나 머신러닝 모델링 경험이 있으신 분"
